event_id,event_ts,plant,line,shift,machine_id,operator_id,machine_age_yrs,material_grade,temp_c,humidity_pct,process_speed_units_hr,inspection_method,defect_type,defect_severity_0to3,decision_rework,rework_time_min,final_pass,scrap,total_cycle_time_min,energy_kwh,cost_usd,warranty_claim_90d
M209506,2025-11-15 08:52:47,plant_3,line_A,swing,MC129,OP1101,6.43,grade_B,8.9,64.5,146.1,vision,none,0,1,5.3,1,0,38.3,1.529,29.0,0
M209507,2025-10-12 00:58:40,plant_1,line_B,day,MC118,OP1368,8.04,grade_B,5.5,51.7,108.8,sensor,none,0,0,0.0,1,0,29.4,1.295,27.28,0
M209508,2025-07-23 15:38:16,plant_2,line_A,day,MC136,OP1385,9.63,grade_B,12.4,35.8,84.7,vision,scratch,2,1,24.5,1,0,48.2,1.542,36.43,0
M209509,2025-07-01 07:56:51,plant_2,line_C,day,MC130,OP1118,6.74,grade_A,16.5,35.2,114.6,vision,none,0,0,0.0,1,0,23.3,1.276,17.7,0
M209510,2025-10-12 15:37:44,plant_1,line_A,day,MC136,OP1186,8.21,grade_A,7.8,51.6,100.7,manual,finish,2,1,25.8,1,0,55.2,1.6,41.69,0
M209511,2025-12-22 19:35:24,plant_1,line_A,night,MC120,OP1059,8.73,grade_B,21.1,60.8,143.4,manual,none,0,0,0.0,1,0,31.3,1.428,23.73,0
M209512,2025-12-12 13:59:06,plant_2,line_A,swing,MC113,OP1431,1.36,grade_A,11.3,78.1,155.8,vision,none,0,0,0.0,1,0,33.1,1.513,25.1,0
M209513,2025-07-11 11:06:18,plant_1,line_D,day,MC108,OP1180,7.63,grade_B,19.3,30.6,122.8,vision,none,0,0,0.0,0,0,29.8,1.353,22.59,0
M209514,2025-09-29 07:20:57,plant_3,line_D,swing,MC110,OP1028,1.65,grade_A,12.0,46.0,121.6,sensor,none,0,1,0.0,1,0,26.8,1.425,25.36,0
M209515,2025-10-30 02:03:29,plant_1,line_C,swing,MC156,OP1135,6.22,grade_A,10.0,54.3,125.4,manual,none,0,1,11.8,1,0,48.8,1.753,36.92,0
M209516,2025-11-06 04:28:32,plant_1,line_C,day,MC138,OP1322,4.7,grade_A,10.9,63.9,124.8,manual,none,0,1,9.7,1,0,37.4,1.478,28.32,0
M209517,2025-08-15 10:44:03,plant_1,line_C,day,MC101,OP1120,1.26,grade_A,13.6,47.2,111.3,manual,none,0,1,8.2,0,0,37.2,1.299,28.13,0
M209518,2025-07-16 14:32:01,plant_3,line_D,night,MC130,OP1053,3.35,grade_A,18.2,40.6,128.8,manual,none,0,1,1.5,1,0,37.2,1.524,28.17,0
M209519,2025-08-04 14:21:13,plant_1,line_C,swing,MC123,OP1000,7.11,grade_A,9.2,43.7,110.7,manual,finish,1,0,0.0,1,0,22.6,1.1,17.15,0
M209520,2025-08-16 20:12:28,plant_1,line_B,swing,MC144,OP1287,7.9,grade_B,15.9,31.0,101.6,sensor,none,0,0,0.0,1,0,24.4,1.115,23.5,0
M209521,2025-12-09 17:22:45,plant_1,line_D,swing,MC111,OP1179,7.53,grade_B,10.8,65.2,141.6,sensor,none,0,0,0.0,1,0,30.7,1.438,28.28,0
M209522,2025-08-08 10:05:39,plant_2,line_B,day,MC147,OP1166,4.86,grade_A,12.0,31.7,117.9,vision,none,0,0,0.0,1,0,30.1,1.376,22.82,0
M209523,2025-11-05 20:13:33,plant_2,line_B,day,MC101,OP1220,3.68,grade_A,11.7,61.4,123.2,vision,none,0,0,0.0,1,0,36.5,1.58,27.66,0
M209524,2025-11-10 16:21:23,plant_2,line_C,night,MC105,OP1381,7.12,grade_A,12.8,58.3,100.6,manual,none,0,1,2.0,1,0,33.9,1.213,25.64,0
M209525,2025-12-22 10:41:06,plant_2,line_D,night,MC109,OP1365,3.16,grade_A,16.5,60.2,84.8,vision,none,0,0,0.0,1,0,32.8,1.339,24.84,0
M209526,2025-12-02 13:53:51,plant_1,line_B,swing,MC144,OP1083,5.52,grade_A,15.9,65.1,105.7,manual,none,0,0,0.0,1,0,30.3,1.374,22.97,0
M209527,2025-07-22 22:05:49,plant_2,line_D,day,MC128,OP1201,5.95,grade_A,9.0,46.5,91.8,vision,finish,3,1,43.1,1,0,76.2,1.989,57.51,0
M209528,2025-10-25 09:57:15,plant_3,line_A,swing,MC143,OP1073,3.28,grade_A,8.9,52.9,100.4,vision,none,0,0,0.0,0,0,17.7,1.318,13.51,0
M209529,2025-09-14 02:58:41,plant_2,line_A,day,MC153,OP1016,3.92,grade_B,5.0,45.4,135.8,manual,none,0,0,0.0,1,0,38.7,1.52,29.3,0
M209530,2025-08-22 14:11:15,plant_3,line_C,day,MC102,OP1168,8.29,grade_C,12.0,40.6,131.1,manual,none,0,0,0.0,1,0,33.4,1.39,25.3,0
M209531,2025-11-26 11:13:42,plant_2,line_B,swing,MC120,OP1236,3.3,grade_A,14.1,66.3,146.9,sensor,none,0,0,0.0,1,0,33.7,1.4,30.53,0
M209532,2025-10-21 10:00:34,plant_1,line_D,day,MC109,OP1049,0.27,grade_B,7.1,56.3,110.9,vision,none,0,0,0.0,1,0,27.2,1.178,20.61,0
M209533,2025-12-16 12:19:30,plant_1,line_A,night,MC155,OP1364,8.43,grade_A,16.7,55.8,127.0,manual,none,0,1,2.5,1,0,30.6,1.426,23.21,0
M209534,2025-12-14 11:41:26,plant_2,line_B,swing,MC154,OP1247,6.47,grade_B,18.6,78.9,162.6,sensor,none,0,0,0.0,1,0,36.7,1.598,32.81,0
M209535,2025-10-02 18:14:04,plant_2,line_B,day,MC118,OP1034,3.37,grade_B,10.2,38.9,124.1,vision,none,0,0,0.0,1,0,28.6,1.319,21.69,0
M209536,2025-10-24 09:07:54,plant_3,line_B,swing,MC157,OP1163,5.36,grade_B,12.4,59.4,131.3,vision,none,0,0,0.0,1,0,27.9,1.391,21.18,0
M209537,2025-12-05 23:44:09,plant_1,line_B,night,MC116,OP1266,6.52,grade_B,13.6,68.9,123.4,vision,none,0,1,15.5,1,0,44.2,1.651,33.45,0
M209538,2025-09-21 12:53:21,plant_2,line_C,night,MC132,OP1344,8.57,grade_C,5.0,54.3,96.9,vision,none,0,0,0.0,1,0,24.6,1.287,18.68,0
M209539,2025-12-04 07:19:38,plant_2,line_B,swing,MC143,OP1408,7.0,grade_A,13.1,66.3,128.6,manual,none,0,0,0.0,1,0,30.7,1.454,23.29,0
M209540,2025-07-21 10:33:49,plant_2,line_A,night,MC157,OP1208,3.68,grade_B,16.7,44.5,62.7,manual,none,0,0,0.0,1,0,20.6,1.136,15.65,0
M209541,2025-12-19 20:51:28,plant_2,line_D,day,MC103,OP1140,9.07,grade_A,14.8,67.2,123.1,manual,none,0,0,0.0,1,0,32.9,1.388,24.92,0
M209542,2025-11-14 09:23:42,plant_1,line_B,day,MC150,OP1008,2.77,grade_A,13.6,49.7,132.2,vision,none,0,0,0.0,1,0,25.8,1.296,19.58,0
M209543,2025-12-20 19:11:16,plant_3,line_A,swing,MC144,OP1039,8.83,grade_A,19.6,61.4,115.0,vision,none,0,0,0.0,1,0,33.9,1.258,25.65,0
M209544,2025-10-10 01:20:28,plant_2,line_A,day,MC143,OP1021,10.72,grade_A,8.2,55.5,126.4,manual,none,0,0,0.0,0,0,37.1,1.51,28.1,0
M209545,2025-08-06 12:32:57,plant_1,line_A,day,MC124,OP1436,5.82,grade_C,14.4,37.0,114.6,sensor,none,0,0,0.0,1,0,30.5,1.262,28.1,0
M209546,2025-09-25 19:52:00,plant_1,line_C,day,MC146,OP1382,10.07,grade_B,7.8,33.1,142.7,vision,none,0,0,0.0,1,0,35.4,1.374,26.8,0
M209547,2025-08-26 18:29:40,plant_1,line_D,day,MC146,OP1205,5.87,grade_A,17.5,45.2,120.5,manual,none,0,0,0.0,1,0,33.8,1.355,25.59,0
M209548,2025-07-16 17:13:55,plant_2,line_C,night,MC122,OP1434,8.53,grade_A,16.0,31.1,60.0,vision,none,0,0,0.0,1,0,20.7,1.162,15.73,0
M209549,2025-08-25 20:24:58,plant_1,line_D,swing,MC126,OP1014,4.15,grade_C,13.2,37.6,107.5,vision,contamination,3,1,40.6,0,1,74.4,2.022,156.16,0
M209550,2025-12-09 22:35:45,plant_1,line_A,day,MC119,OP1385,12.66,grade_A,14.8,72.4,118.3,sensor,none,0,0,0.0,1,0,36.5,1.457,32.64,0
M209551,2025-10-12 19:26:00,plant_2,line_A,day,MC102,OP1074,0.57,grade_B,9.8,66.8,135.4,sensor,scratch,1,1,18.1,1,0,40.3,1.531,35.5,0
M209552,2025-10-12 06:47:27,plant_2,line_A,swing,MC114,OP1268,2.74,grade_A,6.5,60.5,74.7,vision,none,0,0,0.0,1,0,22.2,1.146,16.86,0
M209553,2025-09-10 02:02:31,plant_2,line_A,night,MC129,OP1179,11.97,grade_A,8.4,52.2,116.5,vision,finish,1,1,9.6,1,0,32.9,1.361,24.92,0
M209554,2025-08-20 22:24:00,plant_1,line_C,day,MC146,OP1367,3.23,grade_A,8.8,35.6,103.7,vision,none,0,0,0.0,1,0,26.7,1.33,20.26,0
M209555,2025-12-14 05:45:29,plant_2,line_B,day,MC101,OP1425,6.64,grade_A,14.1,69.2,111.1,vision,none,0,0,0.0,1,0,26.1,1.261,19.8,0
M209556,2025-08-31 16:59:41,plant_2,line_D,day,MC145,OP1207,10.75,grade_A,8.9,51.0,115.8,vision,none,0,0,0.0,0,0,27.6,1.301,20.93,0
M209557,2025-08-14 04:47:42,plant_1,line_D,day,MC104,OP1246,6.84,grade_B,9.8,43.4,114.0,vision,none,0,1,2.0,1,0,30.2,1.359,22.89,0
M209558,2026-01-07 13:40:22,plant_2,line_A,day,MC144,OP1283,11.5,grade_B,18.8,67.3,131.4,manual,none,0,1,11.3,1,0,44.7,1.623,33.82,0
M209559,2026-01-12 13:20:11,plant_3,line_D,swing,MC120,OP1204,2.53,grade_A,19.5,58.7,147.3,vision,none,0,0,0.0,1,0,32.8,1.493,24.87,0
M209560,2025-11-23 14:52:48,plant_2,line_D,swing,MC133,OP1028,9.62,grade_A,11.0,67.3,107.4,vision,none,0,0,0.0,1,0,31.9,1.333,24.16,0
M209561,2025-11-09 07:31:03,plant_3,line_C,day,MC108,OP1235,7.04,grade_A,15.5,51.4,147.2,vision,dimension,1,1,11.0,1,0,41.2,1.467,31.16,0
M209562,2025-10-01 12:34:12,plant_2,line_D,night,MC157,OP1240,5.15,grade_A,10.9,55.3,103.7,manual,none,0,0,0.0,1,0,31.6,1.412,23.95,0
M209563,2025-11-10 11:04:38,plant_1,line_D,night,MC148,OP1417,9.8,grade_C,11.0,62.1,110.9,manual,finish,2,1,27.1,0,1,59.3,1.884,144.81,0
M209564,2025-10-10 03:03:58,plant_1,line_C,night,MC108,OP1369,5.88,grade_B,7.5,54.8,78.0,vision,contamination,1,1,16.7,1,0,43.9,1.358,33.17,0
M209565,2025-07-08 05:25:50,plant_1,line_B,night,MC128,OP1407,6.75,grade_B,18.0,37.0,126.2,vision,crack,2,1,29.0,0,0,55.4,1.691,41.85,0
M209566,2025-08-01 23:08:02,plant_3,line_B,swing,MC157,OP1316,4.16,grade_A,17.2,30.9,104.0,sensor,dimension,1,1,16.5,1,0,39.4,1.543,34.83,0
M209567,2025-10-11 11:38:58,plant_3,line_D,swing,MC147,OP1342,7.4,grade_A,9.1,55.6,147.2,vision,none,0,1,9.2,1,0,35.9,1.475,27.19,0
M209568,2025-08-19 14:05:43,plant_2,line_A,day,MC148,OP1088,0.2,grade_C,14.4,39.4,92.7,manual,none,0,0,0.0,1,0,26.2,1.134,19.85,0
M209569,2025-11-19 13:21:15,plant_2,line_C,swing,MC124,OP1426,6.58,grade_B,11.6,65.2,138.4,manual,none,0,1,12.2,1,0,43.3,1.561,32.76,0
M209570,2025-12-20 04:15:44,plant_2,line_C,swing,MC105,OP1436,6.27,grade_C,20.8,64.9,69.8,sensor,none,0,0,0.0,1,0,21.0,1.044,20.94,0
M209571,2025-07-06 17:40:14,plant_2,line_C,swing,MC148,OP1134,1.38,grade_A,18.9,39.7,117.7,vision,none,0,0,0.0,0,0,27.5,1.252,20.85,0
M209572,2025-08-31 20:45:03,plant_1,line_A,swing,MC112,OP1231,3.94,grade_A,6.8,42.3,158.6,vision,none,0,0,0.0,1,0,30.6,1.379,23.2,0
M209573,2025-07-04 20:12:19,plant_2,line_B,day,MC120,OP1425,0.2,grade_A,13.4,51.3,154.7,vision,crack,3,1,44.5,1,0,68.3,2.033,51.59,0
M209574,2025-10-29 07:20:31,plant_2,line_A,day,MC125,OP1267,5.7,grade_B,12.1,56.4,151.7,manual,none,0,0,0.0,0,0,37.6,1.568,28.48,0
M209575,2025-07-09 18:36:54,plant_2,line_A,night,MC120,OP1278,9.17,grade_A,17.8,37.5,114.6,vision,none,0,0,0.0,1,0,24.9,1.376,18.92,0
M209576,2025-07-19 01:06:18,plant_1,line_B,night,MC141,OP1363,9.96,grade_A,15.1,37.7,104.7,vision,finish,1,1,32.6,1,0,50.0,1.582,37.78,0
M209577,2025-10-03 19:16:58,plant_2,line_C,day,MC123,OP1293,6.99,grade_A,6.1,50.9,102.4,vision,none,0,0,0.0,1,0,29.8,1.302,22.58,0
M209578,2025-07-05 04:58:34,plant_1,line_A,swing,MC114,OP1265,5.73,grade_A,17.5,42.5,125.4,manual,scratch,2,1,35.4,0,0,66.5,1.794,50.2,0
M209579,2025-07-08 10:59:15,plant_2,line_C,night,MC147,OP1161,3.88,grade_A,20.5,35.3,176.3,sensor,none,0,0,0.0,1,0,28.9,1.228,26.9,0
M209580,2025-07-11 11:31:03,plant_3,line_B,day,MC120,OP1422,4.48,grade_A,18.8,35.4,151.6,sensor,none,0,0,0.0,1,0,32.5,1.36,29.62,0
M209581,2025-07-09 23:39:01,plant_1,line_D,day,MC137,OP1259,7.28,grade_B,18.3,36.7,124.2,vision,none,0,0,0.0,1,0,29.0,1.356,21.99,0
M209582,2025-12-11 13:03:06,plant_1,line_B,day,MC137,OP1073,8.24,grade_A,20.2,66.3,116.3,manual,none,0,0,0.0,1,0,37.0,1.418,28.01,0
M209583,2025-09-21 04:54:13,plant_2,line_B,swing,MC109,OP1106,10.65,grade_C,6.6,46.6,88.8,sensor,none,0,0,0.0,1,0,23.3,1.235,22.7,0
M209584,2025-10-28 12:03:26,plant_3,line_A,night,MC129,OP1051,0.66,grade_A,17.2,56.2,87.3,manual,none,0,0,0.0,1,0,25.2,1.4,19.15,0
M209585,2025-10-04 13:22:35,plant_1,line_D,swing,MC125,OP1103,4.41,grade_C,9.4,44.7,145.3,vision,none,0,0,0.0,1,0,28.8,1.625,21.89,0
M209586,2025-10-21 05:00:06,plant_1,line_B,day,MC129,OP1155,3.16,grade_B,5.3,59.7,113.2,manual,none,0,0,0.0,1,0,34.3,1.321,25.96,0
M209587,2025-08-04 08:11:07,plant_2,line_A,swing,MC120,OP1158,7.85,grade_B,12.1,43.2,135.8,manual,none,0,0,0.0,1,0,31.9,1.282,24.16,0
M209588,2025-11-10 04:49:21,plant_1,line_A,day,MC130,OP1046,3.58,grade_A,13.9,55.8,123.2,manual,none,0,0,0.0,1,0,21.3,1.173,16.19,0
M209589,2025-09-02 04:55:02,plant_2,line_B,night,MC132,OP1047,11.3,grade_A,11.5,51.1,113.0,vision,none,0,0,0.0,1,0,20.6,1.146,15.66,0
M209590,2025-09-24 23:22:08,plant_1,line_C,swing,MC140,OP1187,2.37,grade_C,7.6,42.6,119.1,manual,none,0,1,6.1,1,0,40.2,1.465,30.41,0
M209591,2025-11-17 09:43:49,plant_1,line_A,day,MC151,OP1152,3.94,grade_A,15.7,63.3,151.3,sensor,none,0,0,0.0,1,0,30.3,1.454,27.99,0
M209592,2026-01-05 05:34:34,plant_3,line_A,night,MC131,OP1156,4.17,grade_B,21.2,59.9,140.8,manual,none,0,0,0.0,1,0,34.7,1.616,26.32,0
M209593,2025-09-02 03:14:23,plant_3,line_B,swing,MC127,OP1124,7.11,grade_A,7.3,50.2,130.1,vision,none,0,0,0.0,1,0,28.1,1.348,21.32,0
M209594,2025-09-16 11:02:17,plant_2,line_D,day,MC102,OP1226,2.72,grade_A,13.1,50.3,145.0,sensor,none,0,0,0.0,1,0,31.8,1.43,29.11,1
M209595,2025-11-18 21:04:37,plant_3,line_A,swing,MC141,OP1081,4.94,grade_B,13.8,64.3,152.7,manual,scratch,3,1,36.1,1,0,64.2,1.978,48.51,0
M209596,2025-07-16 08:34:06,plant_1,line_A,swing,MC100,OP1171,4.25,grade_B,16.7,42.6,142.5,vision,scratch,2,1,24.5,0,1,51.7,1.709,119.08,0
M209597,2025-10-30 20:05:08,plant_1,line_C,day,MC129,OP1163,4.21,grade_A,12.9,59.9,177.3,manual,dimension,2,1,34.8,0,1,63.9,2.179,108.32,0
M209598,2025-07-21 15:59:54,plant_1,line_D,day,MC140,OP1039,12.2,grade_A,17.4,40.0,72.9,vision,none,0,1,13.7,1,0,45.8,1.456,34.61,0
M209599,2026-01-13 23:17:03,plant_2,line_A,swing,MC117,OP1049,2.49,grade_A,22.4,67.4,122.7,sensor,none,0,0,0.0,0,0,24.9,1.169,23.89,0
M209600,2025-12-03 18:48:56,plant_2,line_C,day,MC138,OP1086,3.47,grade_B,15.0,64.0,123.7,manual,dimension,1,1,11.7,1,0,39.5,1.494,29.89,0
M209601,2025-10-11 19:33:53,plant_1,line_B,day,MC107,OP1141,6.01,grade_B,7.5,64.2,111.4,manual,none,0,0,0.0,1,0,25.8,1.236,19.57,0
M209602,2026-01-09 03:26:54,plant_1,line_C,swing,MC106,OP1418,9.7,grade_A,21.0,60.8,101.7,vision,none,0,0,0.0,1,0,23.7,1.316,18.01,0
M209603,2025-12-14 12:17:56,plant_1,line_A,swing,MC107,OP1045,3.74,grade_A,12.4,50.9,106.5,vision,contamination,1,1,14.3,1,0,32.7,1.383,24.77,0
M209604,2025-10-17 07:32:54,plant_1,line_A,day,MC121,OP1353,3.83,grade_A,10.7,56.5,126.1,vision,none,0,0,0.0,1,0,32.5,1.52,24.65,0
M209605,2025-08-12 15:16:30,plant_1,line_B,swing,MC150,OP1430,10.35,grade_B,15.3,31.3,148.1,manual,none,0,0,0.0,1,0,25.8,1.315,19.59,0
M209606,2025-08-01 08:40:02,plant_1,line_B,day,MC102,OP1024,0.97,grade_B,12.1,42.8,147.1,manual,contamination,2,1,23.2,0,0,57.7,1.752,43.59,0
M209607,2025-11-27 14:26:01,plant_1,line_B,swing,MC136,OP1290,2.36,grade_A,15.4,65.8,109.4,vision,none,0,0,0.0,1,0,32.7,1.484,24.79,0
M209608,2025-08-10 17:01:54,plant_1,line_C,night,MC112,OP1013,6.32,grade_A,13.3,42.1,116.1,vision,none,0,0,0.0,1,0,25.2,1.248,19.12,0
M209609,2025-11-13 04:45:21,plant_2,line_C,night,MC109,OP1157,0.2,grade_B,12.2,70.1,155.7,manual,none,0,0,0.0,1,0,33.3,1.41,25.23,0
M209610,2025-10-17 11:33:54,plant_1,line_C,night,MC155,OP1040,7.04,grade_C,9.4,44.9,103.6,vision,none,0,0,0.0,1,0,22.9,1.396,17.43,0
M209611,2026-01-13 05:32:56,plant_2,line_B,swing,MC113,OP1343,5.18,grade_A,22.1,58.2,60.0,vision,none,0,0,0.0,1,0,30.9,1.349,23.42,0
M209612,2025-10-19 09:34:07,plant_1,line_C,day,MC111,OP1426,11.02,grade_A,7.3,48.2,60.0,vision,none,0,0,0.0,0,0,21.7,1.152,16.48,0
M209613,2025-09-06 11:39:04,plant_3,line_B,swing,MC130,OP1179,8.59,grade_B,12.7,51.4,127.8,vision,none,0,0,0.0,1,0,29.3,1.35,22.22,0
M209614,2025-08-05 12:08:25,plant_3,line_A,night,MC118,OP1366,1.45,grade_A,15.5,37.0,115.9,manual,none,0,1,5.9,1,0,40.4,1.381,30.55,0
M209615,2025-08-22 07:35:45,plant_1,line_D,swing,MC137,OP1002,1.37,grade_B,7.0,36.8,166.7,sensor,scratch,2,0,0.0,0,1,34.2,1.504,110.92,0
M209616,2025-10-12 09:29:06,plant_1,line_C,swing,MC154,OP1253,3.83,grade_B,12.4,46.4,81.0,manual,none,0,0,0.0,1,0,26.3,1.24,19.95,0
M209617,2025-11-22 13:35:05,plant_1,line_D,swing,MC138,OP1428,10.99,grade_B,9.5,50.0,120.6,vision,none,0,0,0.0,1,0,35.1,1.297,26.56,0
M209618,2025-09-17 15:43:12,plant_3,line_B,night,MC145,OP1005,4.37,grade_B,6.7,46.2,142.2,manual,none,0,0,0.0,1,0,30.0,1.467,22.76,0
M209619,2025-07-23 08:13:38,plant_2,line_D,day,MC134,OP1238,8.43,grade_B,16.5,35.3,154.9,manual,none,0,0,0.0,1,0,35.7,1.433,27.03,0
M209620,2025-09-22 05:26:26,plant_2,line_C,night,MC155,OP1228,8.37,grade_A,7.4,48.5,139.9,vision,none,0,1,9.4,1,0,37.4,1.451,28.31,0
M209621,2025-07-08 08:08:08,plant_1,line_C,day,MC101,OP1069,3.7,grade_B,17.1,28.8,135.3,vision,crack,2,1,33.7,0,0,65.4,1.919,49.4,0
M209622,2025-08-21 04:40:03,plant_2,line_B,swing,MC109,OP1244,9.49,grade_A,9.3,50.1,145.2,manual,none,0,0,0.0,1,0,36.1,1.523,27.35,0
M209623,2025-07-29 22:01:54,plant_1,line_A,night,MC123,OP1411,4.86,grade_C,13.7,30.2,112.6,sensor,none,0,0,0.0,1,0,18.9,1.001,19.36,0
M209624,2025-07-13 02:20:25,plant_1,line_B,day,MC149,OP1139,6.39,grade_B,15.5,35.4,148.3,sensor,scratch,3,1,38.9,1,0,72.8,2.134,59.98,0
M209625,2026-01-06 23:44:46,plant_2,line_D,night,MC126,OP1156,6.58,grade_A,17.4,62.9,134.7,manual,none,0,0,0.0,1,0,33.7,1.381,25.52,0
M209626,2025-12-02 02:07:29,plant_1,line_C,day,MC100,OP1156,5.35,grade_C,12.8,55.5,108.0,vision,none,0,0,0.0,1,0,26.9,1.274,20.4,0
M209627,2025-08-20 07:13:12,plant_1,line_C,day,MC114,OP1344,5.09,grade_A,7.1,29.6,123.8,sensor,none,0,0,0.0,1,0,23.4,1.144,22.76,0
M209628,2025-08-10 06:07:46,plant_3,line_D,swing,MC125,OP1423,12.92,grade_B,14.5,23.1,132.7,manual,none,0,0,0.0,1,0,34.4,1.499,26.07,0
M209629,2025-11-17 12:19:47,plant_2,line_D,swing,MC137,OP1171,6.93,grade_A,14.9,67.6,108.5,vision,none,0,0,0.0,1,0,24.0,1.253,18.23,0
M209630,2025-12-07 13:48:21,plant_1,line_D,day,MC151,OP1048,4.92,grade_B,16.5,69.6,89.9,vision,none,0,1,9.1,1,0,48.1,1.592,36.36,0
M209631,2026-01-01 17:55:16,plant_3,line_D,night,MC136,OP1243,5.8,grade_A,17.3,65.8,120.7,vision,none,0,0,0.0,1,0,33.0,1.365,25.0,0
M209632,2025-12-26 12:49:24,plant_3,line_A,day,MC119,OP1302,6.32,grade_B,21.0,68.4,69.9,vision,none,0,0,0.0,1,0,21.7,1.057,16.47,0
M209633,2025-11-02 03:43:37,plant_1,line_B,day,MC138,OP1396,3.43,grade_A,9.7,54.8,115.8,sensor,none,0,0,0.0,1,0,26.8,1.256,25.33,0
M209634,2025-11-01 11:52:47,plant_2,line_B,swing,MC138,OP1308,8.46,grade_A,8.8,57.5,127.6,vision,none,0,0,0.0,1,0,22.6,1.314,17.19,0
M209635,2025-10-20 05:24:00,plant_1,line_B,night,MC102,OP1256,10.35,grade_A,8.9,51.1,126.0,vision,none,0,0,0.0,1,0,29.7,1.439,22.53,0
M209636,2025-07-27 00:32:20,plant_1,line_A,night,MC100,OP1082,1.61,grade_B,18.5,42.2,153.8,vision,none,0,1,0.0,1,0,33.1,1.482,25.09,0
M209637,2025-07-04 20:34:50,plant_1,line_A,night,MC104,OP1186,2.99,grade_B,12.3,36.7,103.2,vision,none,0,0,0.0,1,0,24.0,1.284,18.23,0
M209638,2025-11-02 15:20:29,plant_2,line_B,day,MC110,OP1178,5.6,grade_A,5.0,58.5,95.5,manual,none,0,1,11.6,1,0,37.5,1.366,28.37,0
M209639,2025-11-07 12:48:05,plant_1,line_B,swing,MC113,OP1331,5.74,grade_C,6.2,60.6,150.4,sensor,none,0,0,0.0,1,0,32.2,1.454,29.41,0
M209640,2025-09-08 00:25:31,plant_2,line_B,day,MC117,OP1012,6.43,grade_A,8.7,52.6,151.6,vision,none,0,0,0.0,1,0,22.7,1.277,17.25,0
M209641,2025-09-03 12:57:29,plant_2,line_D,swing,MC146,OP1158,1.45,grade_A,12.0,33.9,136.4,vision,none,0,1,5.7,1,0,38.7,1.398,29.28,0
M209642,2025-07-24 02:59:24,plant_2,line_B,day,MC151,OP1352,4.26,grade_A,13.9,30.5,159.1,manual,none,0,0,0.0,1,0,36.8,1.466,27.86,0
M209643,2025-08-10 20:01:16,plant_2,line_D,swing,MC154,OP1057,4.67,grade_C,16.0,34.8,60.0,vision,none,0,0,0.0,1,0,19.3,1.092,14.67,0
M209644,2025-10-27 06:02:12,plant_3,line_C,swing,MC150,OP1240,5.95,grade_B,10.7,72.0,99.0,vision,none,0,0,0.0,1,0,26.1,1.299,19.81,0
M209645,2026-01-12 04:32:15,plant_2,line_B,night,MC133,OP1416,4.72,grade_A,26.4,65.9,157.7,vision,none,0,0,0.0,1,0,28.2,1.404,21.4,0
M209646,2025-07-06 13:31:24,plant_3,line_C,day,MC151,OP1086,9.81,grade_C,21.5,42.0,141.0,vision,none,0,0,0.0,1,0,28.4,1.361,21.54,0
M209647,2026-01-08 23:04:44,plant_1,line_B,night,MC103,OP1211,0.99,grade_A,20.4,63.0,154.6,manual,none,0,0,0.0,1,0,33.9,1.539,25.7,0
M209648,2025-07-19 13:52:11,plant_3,line_D,night,MC126,OP1259,4.62,grade_A,18.1,33.4,133.4,vision,crack,2,1,29.7,0,1,59.7,1.879,105.11,1
M209649,2025-12-24 05:41:05,plant_3,line_D,day,MC139,OP1068,1.29,grade_B,19.1,61.4,127.0,manual,none,0,0,0.0,1,0,27.4,1.404,20.8,0
M209650,2025-08-13 12:47:06,plant_2,line_A,swing,MC139,OP1069,11.37,grade_B,11.6,48.7,138.2,vision,none,0,0,0.0,1,0,31.2,1.389,23.65,0
M209651,2025-11-27 13:03:57,plant_3,line_D,day,MC100,OP1214,4.6,grade_C,14.8,65.7,125.6,sensor,none,0,0,0.0,1,0,36.1,1.432,32.33,0
M209652,2025-07-05 07:24:31,plant_2,line_D,night,MC108,OP1080,6.06,grade_C,25.4,35.4,102.9,vision,none,0,0,0.0,1,0,26.7,1.303,20.26,0
M209653,2025-08-22 17:32:53,plant_1,line_B,day,MC139,OP1273,6.25,grade_C,13.9,41.0,103.9,manual,none,0,0,0.0,1,0,29.6,1.516,22.47,0
M209654,2025-08-03 02:22:56,plant_3,line_A,night,MC112,OP1079,5.12,grade_B,16.6,42.2,107.8,vision,crack,1,0,0.0,0,0,25.7,1.168,19.49,0
M209655,2025-10-13 19:33:48,plant_1,line_C,day,MC108,OP1425,2.99,grade_A,8.0,55.6,98.1,vision,none,0,0,0.0,1,0,24.7,1.313,18.76,0
M209656,2025-11-30 15:25:07,plant_3,line_B,day,MC134,OP1060,8.59,grade_B,15.4,75.0,113.8,vision,crack,2,1,33.7,1,0,61.6,1.848,46.53,0
M209657,2025-10-04 09:23:56,plant_1,line_D,day,MC118,OP1265,10.18,grade_A,6.6,43.2,128.6,manual,contamination,2,0,0.0,0,1,34.5,1.414,86.13,0
M209658,2026-01-13 10:59:31,plant_2,line_B,day,MC119,OP1441,9.62,grade_B,16.6,55.5,115.7,vision,none,0,0,0.0,1,0,29.1,1.399,22.08,0
M209659,2025-11-20 08:37:32,plant_1,line_A,swing,MC149,OP1106,8.42,grade_B,14.0,51.3,147.4,vision,none,0,0,0.0,1,0,24.8,1.238,18.82,0
